user_id,name,review_count,average_stars
65059,Henry,1,5.0
65060,Michael,2,3.5
65061,Denise,4,3.0
65062,Whit,5,4.0
65063,Joanne,1,5.0
65064,Minh,1,1.0
65065,Matt,1,1.0
65066,Jill,1,4.0
65067,Sharein,1,5.0
65068,Jim,4,3.5
65069,Steve,2,2.5
65070,John,8,4.75
65071,Robert,9,3.33
65072,Vivi,38,4.39
65073,Charles,7,3.43
65074,Silvia,1,5.0
65075,Ma,1,2.0
65076,OB,2,3.0
65077,Telly,3,5.0
65078,Corey,3,5.0
65079,Matt,2,4.5
65080,Veronica,14,4.36
65081,Colleen,2,4.0
65082,Ta,2,1.0
65083,Haley,1,1.0
65084,JC,3,3.67
65085,Joanne,1,4.0
65086,Jonas,1,1.0
65087,Stanley,3,5.0
65088,Matt,2,4.5
65089,Captain,3,4.0
65090,Bianca,2,4.0
65091,Julie,2,5.0
65092,S.,2,4.5
65093,Juan,1,5.0
65094,Dave,2,2.0
65095,Rajh,2,4.0
65096,Angel,1,2.0
65097,Jaime,1,2.0
65098,Mark,1,5.0
65099,Kathy,3,4.0
65100,E,3,2.67
65101,Will,4,3.5
65102,Katherine,3,4.33
65103,Rachael,4,5.0
65104,Anat,1,4.0
65105,Kendall,1,5.0
65106,Joe,2,3.0
65107,Frank,2,5.0
65108,Audrey,7,4.86
65109,Sherry,2,5.0
65110,Jesse,1,5.0
65111,Brittney,2,3.5
65112,Erin,1,5.0
65113,S,1,3.0
65114,Jason,1,1.0
65115,Haley,3,2.67
65116,chonn,4,3.0
65117,Glenn,1,3.0
65118,Valerie,8,4.0
65119,Tia,12,4.92
65120,Kiera,2,4.5
65121,Sharon,3,4.0
65122,Anush,2,3.0
65123,farrah,2,4.0
65124,Nick,1,5.0
65125,Ronnita,2,4.0
65126,Dar,1,5.0
65127,Sylvia,2,4.5
65128,Amy,1,5.0
65129,Alyson,1,5.0
65130,Cindy,5,4.4
65131,Zahra,1,5.0
65132,Biejay,2,4.5
65133,Victoria,1,5.0
65134,Zac,1,2.0
65135,Graham,1,5.0
65136,Ariana,5,3.8
65137,Adriana,8,4.62
65138,Toni,2,4.0
65139,Andrew,1,1.0
65140,Katherine,5,4.8
65141,Charlotte,2,5.0
65142,Elle,1,5.0
65143,Jose,1,5.0
65144,Ryan,3,4.33
65145,Big Daddy,1,5.0
65146,Charu,1,3.0
65147,John,1,3.0
65148,Lenny,1,5.0
65149,Ying Z.,3,3.0
65150,Chris,2,4.5
65151,Charmaine,1,5.0
65152,Yelp Elite Years,4,4.0
65153,Antonio,2,5.0
65154,Gail,2,4.0
65155,Jacqueline,1,3.0
65156,Kristy,15,4.73
65157,Cristal,2,5.0
65158,Reinita,3,3.67
65159,Keene,8,3.5
65160,John,3,4.67
65161,Yani,4,4.75
65162,Tyana,1,5.0
65163,Vicky-Candace,8,2.88
65164,Tim,3,2.33
65165,Jay,9,3.67
65166,Scott,5,4.2
65167,Cathy,1,1.0
65168,Heather,1,5.0
65169,Peter,2,4.5
65170,Shaun,2,4.0
65171,Richard,1,5.0
65172,Adia,1,1.0
65173,Michael,1,1.0
65174,Felicia,1,4.0
65175,Bill,1,5.0
65176,Karen,5,3.6
65177,A,1,4.0
65178,Steve,1,5.0
65179,Ashley,2,5.0
65180,William,1,5.0
65181,Anthony,3,4.67
65182,Alex,7,5.0
65183,Burt,1,2.0
65184,Darlene,9,4.22
65185,Stacey,6,4.33
65186,Jennifer,1,5.0
65187,Rachelle,1,5.0
65188,Mario,1,4.0
65189,Jerry,1,3.0
65190,Shannon,1,4.0
65191,Ryan,1,1.0
65192,Angel,3,5.0
65193,Krystene,3,3.67
65194,John,2,3.0
65195,Tyler,7,3.71
65196,Nickerbacher,1,4.0
65197,Dawn,1,4.0
65198,Carlos,2,2.0
65199,Linda,1,5.0
65200,Susana,1,5.0
65201,Edna,10,4.1
65202,Loren,5,5.0
65203,Kelly,2,4.5
65204,Jennica Megan,1,5.0
65205,Janine,6,4.33
65206,Maddy,1,1.0
65207,Peilin,2,2.0
65208,Janette,8,4.0
65209,Leah,2,4.0
65210,Tim,1,5.0
65211,Cyrus,1,5.0
65212,Shane,2,4.0
65213,Arianna,2,3.5
65214,Emily,9,4.11
65215,Wes,1,2.0
65216,Kim,1,5.0
65217,Jenny,6,4.17
65218,Kell,1,4.0
65219,Morgan,1,5.0
65220,Dan,1,5.0
65221,Scotty,1,5.0
65222,Liz,1,1.0
65223,Amy,2,4.0
65224,Michelle,3,4.0
65225,Marcia,2,4.5
65226,Dave,2,3.0
65227,Yvonne,7,5.0
65228,Jamie,4,3.75
65229,Sara,7,3.71
65230,Lou,2,3.0
65231,Steve,3,4.67
65232,Sanita,3,4.67
65233,Alissa,5,4.0
65234,Franklin,9,4.44
65235,Connlaoth,1,1.0
65236,Mary,4,5.0
65237,Eugene,1,5.0
65238,Shriman,8,4.25
65239,Diana,4,4.25
65240,Kelsey,3,3.67
65241,Brittney,11,4.0
65242,Sarah,1,5.0
65243,Matt,4,3.0
65244,Kris,2,3.5
65245,Ed,12,3.08
65246,Amberly,4,3.5
65247,Steve,1,5.0
65248,Nellie,2,3.5
65249,Dave,11,4.36
65250,Rae,8,3.75
65251,Rob,2,5.0
65252,Doug,1,3.0
65253,Michael,1,4.0
65254,Rich,9,1.44
65255,Lance,2,5.0
65256,Natalie,1,4.0
65257,Kathy,3,4.0
65258,Sean,1,5.0
65259,Kym,1,5.0
65260,Alyssa,2,5.0
65261,Jet,8,4.0
65262,Kim,3,4.0
65263,Joey,4,4.75
65264,Johanna,4,4.5
65265,Sarah,1,4.0
65266,Augusto,1,5.0
65267,Rummy,5,3.4
65268,Nathan,1,4.0
65269,Jason,3,5.0
65270,Robert,2,3.0
65271,Junielle,13,4.54
65272,J2L2,1,5.0
65273,Ryan,4,4.0
65274,Dania,4,4.25
65275,Natalie,1,5.0
65276,Joanne,2,4.0
65277,Edward,1,4.0
65278,D,1,1.0
65279,Cynthia,1,5.0
65280,Theresa,2,4.0
65281,Joseph,3,4.33
65282,HerBrina,1,4.0
65283,James,1,3.0
65284,Darline,4,4.25
65285,Warren,1,3.0
65286,Desiree,23,3.87
65287,Bigg,4,4.0
65288,Jim,7,4.43
65289,Erica,1,5.0
65290,Jessica,13,4.08
65291,Mitch,3,3.67
65292,Steve,4,4.25
65293,Terrell,1,5.0
65294,Melissa,2,3.0
65295,Jenni,1,1.0
65296,James,1,1.0
65297,Melissa,1,1.0
65298,Joe,1,5.0
65299,Rene,1,5.0
65300,Brian,1,1.0
65301,Muhaiman,4,4.25
65302,Lilian,4,4.0
65303,Angelo,1,1.0
65304,s,1,5.0
65305,Sara,6,3.67
65306,David,1,4.0
65307,Sara,2,4.5
65308,Natalie,1,2.0
65309,Chelsea,2,3.0
65310,Kristen,3,5.0
65311,Josh,1,2.0
65312,Kate,1,5.0
65313,Selene,1,4.0
65314,Jessica,2,3.5
65315,Karen,1,4.0
65316,Eliza,1,2.0
65317,Lisa,1,4.0
65318,Michelle,5,4.4
65319,Megan,1,5.0
65320,Jennifer,1,5.0
65321,Nicolle,3,2.67
65322,Daniela,6,4.17
65323,Ariel,3,4.33
65324,Kevin,4,4.25
65325,Mikki,4,3.5
65326,Jared,1,3.0
65327,Stacy,1,4.0
65328,Christina,3,3.67
65329,Evanharris,1,5.0
65330,Wayne,4,3.5
65331,Amanda,1,3.0
65332,Shannon,2,4.0
65333,Elisabeth,5,4.6
65334,Myki,2,3.0
65335,Sara,1,5.0
65336,Kurtis,1,5.0
65337,Bree,1,4.0
65338,Annie,1,4.0
65339,Cheryl,3,4.0
65340,Nicholette,2,2.5
65341,Jennifer,2,3.5
65342,Christian,1,4.0
65343,Daniel,1,1.0
65344,Todd,2,5.0
65345,Kristina,1,5.0
65346,Randy,2,5.0
65347,Tim,1,5.0
65348,Ashley,1,2.0
65349,Tony,1,5.0
65350,Kylie,7,5.0
65351,Anita,3,5.0
65352,Lindsey,4,4.0
65353,Ivelisse,3,3.0
65354,Aaron,2,4.5
65355,Cynthia,1,5.0
65356,Melissa,4,3.75
65357,Link,6,4.83
65358,Scott,5,4.6
65359,David,1,5.0
65360,Kelcey,3,4.33
65361,Natalia,3,4.67
65362,Adria,1,5.0
65363,James,2,4.5
65364,Kim,4,4.0
65365,Brittany,3,4.33
65366,Emily,2,5.0
65367,Sarah,3,4.0
65368,Mike,1,4.0
65369,Ruthy,6,3.0
65370,Chellie,3,3.67
65371,John,15,3.8
65372,Victor,3,2.33
65373,KJ,2,3.5
65374,Kristine,1,5.0
65375,Paris,4,4.5
65376,Kat,1,5.0
65377,L,1,4.0
65378,John,2,5.0
65379,Autumn,2,4.0
65380,Teng,8,4.88
65381,Kiet,1,5.0
65382,Lisa,3,3.0
65383,Christina,1,4.0
65384,David,1,5.0
65385,Clare,1,5.0
65386,Lea,1,3.0
65387,Maria,1,5.0
65388,Jerry,2,4.0
65389,Thuy,1,5.0
65390,Gabe,1,1.0
65391,Steve,2,4.0
65392,Phil,1,5.0
65393,Chris,1,5.0
65394,Kirsten,1,1.0
65395,Lori,6,4.33
65396,Carlos,8,3.62
65397,Orita,3,4.33
65398,Karlton,12,4.58
65399,Aly,1,5.0
65400,Erica,1,3.0
65401,Chris,8,4.0
65402,Christine,4,4.25
65403,Marcos,1,5.0
65404,Gator,11,1.09
65405,Teague,1,4.0
65406,Sussie,2,3.5
65407,Roger,3,5.0
65408,Laura,1,4.0
65409,Lazara,6,4.5
65410,Alfredo,12,3.42
65411,Samantha,1,4.0
65412,amber,2,4.0
65413,Pouya,8,4.12
65414,Mrs,1,5.0
65415,Aditya,1,4.0
65416,Yaya,3,3.33
65417,Andrew,1,4.0
65418,Angie,5,3.4
65419,Marissa,5,3.8
65420,Mew,1,5.0
65421,Jenny,4,4.0
65422,R,3,4.33
65423,Allison,6,4.83
65424,Jen,6,3.67
65425,Douglas,1,3.0
65426,Gene,3,3.0
65427,Linda,2,5.0
65428,John,1,5.0
65429,Denise,5,4.4
65430,Angela,5,3.8
65431,Valentina,2,3.0
65432,Samantha,21,4.19
65433,Kyle,3,5.0
65434,Sung Ho,1,5.0
65435,Amber,1,1.0
65436,Jon,2,2.0
65437,Jarrett,5,1.8
65438,Janelle,5,4.4
65439,Jessica,2,4.0
65440,Brent,2,3.0
65441,Sunnie,2,5.0
65442,Alex,1,1.0
65443,Julie,6,4.67
65444,Elizabeth,2,3.0
65445,Jaime,1,4.0
65446,Kelly,6,5.0
65447,Scott,3,5.0
65448,M,2,2.5
65449,Deborah,1,1.0
65450,Jenna,9,4.11
65451,Elsie,2,1.5
65452,Melanie,1,3.0
65453,Cherish,2,1.0
65454,Wileen,4,4.75
65455,Luciana,1,3.0
65456,Krystal,2,5.0
65457,Liz,2,4.0
65458,Claudia,2,5.0
65459,Jessica,7,4.0
65460,Katrina,2,2.5
65461,Victoria,2,5.0
65462,Vivi,9,3.78
65463,Windy,1,4.0
65464,Linda,1,5.0
65465,Zachary,1,5.0
65466,Marc,7,3.86
65467,Allie,4,3.5
65468,Alex,3,4.0
65469,Eric,10,3.9
65470,Lisa,1,5.0
65471,Christina,5,3.4
65472,Honest,6,2.5
65473,Sara,2,5.0
65474,Cindy,3,4.67
65475,TT,3,5.0
65476,Andrew,3,4.0
65477,Ryan,10,3.6
65478,Phyllis,2,3.0
65479,Jessica,3,4.33
65480,Glenda,3,4.0
65481,Debbie,1,5.0
65482,Veronica,1,5.0
65483,Toni,1,5.0
65484,Curtis,2,5.0
65485,Jim,1,5.0
65486,Nadine,3,3.0
65487,Erin,3,4.67
65488,Jia,3,2.33
65489,Steve,1,4.0
65490,Elaine,1,5.0
65491,Brandon,13,4.69
65492,Bill Ruff,2,5.0
65493,Ben,1,5.0
65494,Tina,1,4.0
65495,susan,1,5.0
65496,Lynsey,1,5.0
65497,Mandy,5,4.0
65498,Ryan,1,5.0
65499,Pranav,1,1.0
65500,Benjamin,2,4.5
65501,Quang,2,3.5
65502,Kate,1,5.0
65503,Chris,2,4.5
65504,Shaun,1,3.0
65505,Christina,1,3.0
65506,Stephen,2,3.5
65507,Grace,6,3.5
65508,Dana,1,5.0
65509,Joe,5,3.2
65510,Adam,6,1.17
65511,Dawn,1,1.0
65512,Steve,1,4.0
65513,Manoah,1,5.0
65514,Maribel,1,5.0
65515,Shannon,1,5.0
65516,Jess,1,1.0
65517,Brian,1,4.0
65518,Lauren,4,4.25
65519,A. Trigg,5,3.2
65520,Ellen,5,4.0
65521,Tisha,1,5.0
65522,Kevin,3,2.0
65523,Trey,11,2.82
65524,Jon,6,4.17
65525,Debbie,1,3.0
65526,Tyler,2,4.0
65527,Samantha,2,5.0
65528,Becca,1,4.0
65529,Stacy,7,3.71
65530,Ruby,1,5.0
65531,Doreen,2,5.0
65532,Kristine,1,5.0
65533,Dave,1,5.0
65534,Curtis,2,4.0
65535,Kate,1,5.0
65536,Maureen,1,5.0
65537,Alex,2,3.5
65538,Leng,1,5.0
65539,PJ,1,1.0
65540,Jon,2,3.5
65541,David,1,2.0
65542,Mauricio,2,5.0
65543,Leah,1,5.0
65544,Jessie,2,4.5
65545,Tanya,9,3.78
65546,Twyla,1,5.0
65547,Jenn,2,4.5
65548,Darrell,4,3.75
65549,Dausha,2,4.0
65550,Ashlynne,2,5.0
65551,Jeremy,2,3.0
65552,Sara,19,3.42
65553,Amanda,3,4.33
65554,Anny,2,3.5
65555,Eugene,1,1.0
65556,Marie,2,5.0
65557,Landin,1,5.0
65558,Steve,2,4.0
65559,Vanessa,1,3.0
65560,E,10,2.9
65561,Mark,3,2.0
65562,John,1,4.0
65563,Bruce,1,5.0
65564,JT,1,4.0
65565,Sky,4,5.0
65566,Julieanna,9,4.0
65567,Demietre,1,5.0
65568,Rachna,18,4.17
65569,Michelle,2,4.5
65570,Joseph,3,4.33
65571,Richie,1,5.0
65572,Bobby,5,4.0
65573,Gregory,1,1.0
65574,Erin,1,4.0
65575,M,1,2.0
65576,Sierra,2,3.0
65577,Patrice,1,4.0
65578,Jessica N,3,3.0
65579,Mariegold,1,5.0
65580,Maegan,1,3.0
65581,Tai,11,3.64
65582,Jamie,1,5.0
65583,Janet,1,1.0
65584,Chris,7,3.29
65585,Bruce,7,4.71
65586,Rebecca,1,1.0
65587,Aaron,1,5.0
65588,Ana,3,2.67
65589,Ruby,1,5.0
65590,Bill,3,3.67
65591,Loan,5,3.2
65592,Leomie,7,4.71
65593,Joan,4,4.5
65594,Laura,2,5.0
65595,Barry,2,3.5
65596,Suzanne,3,3.33
65597,Janet,17,4.59
65598,Libby,1,5.0
65599,Benjamin,3,4.33
65600,Rosyl,2,4.0
65601,Dallas,1,5.0
65602,Doug,1,2.0
65603,Isabelle,1,2.0
65604,K,2,4.0
65605,Patrick,1,5.0
65606,Leomaris,2,2.5
65607,Ken,12,3.67
65608,Melanie Grace,1,5.0
65609,Jessica,4,3.75
65610,Victoria,2,3.0
65611,Mark,1,1.0
65612,Chris,2,5.0
65613,Daryl,1,5.0
65614,Kathryn,1,5.0
65615,Rich,1,5.0
65616,Kelly,1,1.0
65617,Michelle,1,5.0
65618,Bethany,4,4.25
65619,Devon,5,3.4
65620,Genesis,1,5.0
65621,Joe,9,5.0
65622,Jarrett,1,1.0
65623,Janet,2,4.0
65624,Lee,2,3.0
65625,Abi,1,4.0
65626,Alison,2,4.0
65627,Margarita,1,5.0
65628,Ann,1,5.0
65629,Roberta,2,1.5
65630,J,5,4.8
65631,Aileen,1,5.0
65632,Marichris,2,3.0
65633,Dustin,3,2.67
65634,Eric,3,4.67
65635,Dalena,1,3.0
65636,Blaire,2,3.5
65637,Shannon,2,5.0
65638,Railya,9,3.22
65639,Jennifer,7,4.29
65640,Giannina,1,5.0
65641,Stephani,1,4.0
65642,Jenise,4,4.0
65643,Daniel,9,3.22
65644,Jenn,2,3.0
65645,Miguel,3,3.33
65646,Joshua,1,4.0
65647,Sam,5,3.8
65648,Diana,1,4.0
65649,Russell,2,2.5
65650,AJ,6,2.67
65651,Alyssa,3,3.33
65652,Glenn,1,3.0
65653,Brian,1,5.0
65654,Rick,2,5.0
65655,Lydia,2,4.0
65656,Mari,3,4.0
65657,Fulana,4,3.5
65658,Jeff,4,2.75
65659,Marcus,3,4.0
65660,Scott,1,5.0
65661,Stephanie,1,5.0
65662,Brian,13,3.23
65663,David,2,1.5
65664,Ahmed,5,4.2
65665,Juliette,1,5.0
65666,Lauren,1,5.0
65667,Richard,5,3.4
65668,Marc,4,4.75
65669,Chloe,1,5.0
65670,Murad And Domenica,3,4.0
65671,Andrew,2,4.5
65672,Marilyn,3,3.67
65673,Tonguç,1,5.0
65674,Dr,1,1.0
65675,Jemima,6,3.17
65676,Terry,2,5.0
65677,Rick,6,3.83
65678,DJ,1,5.0
65679,Camis,1,5.0
65680,Andrii,1,5.0
65681,Natalie,1,5.0
65682,Janelle,1,3.0
65683,Connie,1,5.0
65684,LeAnn,1,5.0
65685,Amy,4,2.75
65686,Steven,1,2.0
65687,Rebecca,9,4.22
65688,Jonah,3,4.67
65689,Sylvia,1,4.0
65690,James,1,4.0
65691,John,10,4.1
65692,Christy,1,5.0
65693,Lisa,1,5.0
65694,Tony,2,4.5
65695,Jennifer,1,1.0
65696,Randy,2,1.0
65697,Chrissy,9,3.78
65698,Amy,1,5.0
65699,Emily,1,5.0
65700,Brooke,1,1.0
65701,Zach,6,4.0
65702,Clara,6,4.33
65703,Lauri,4,4.0
65704,Ariel,1,5.0
65705,Sera,1,5.0
65706,Clare,2,5.0
65707,Rachel,1,3.0
65708,Jeff,1,5.0
65709,Angeline,4,4.5
65710,Anonymous,4,2.5
65711,Darinette,3,5.0
65712,April,3,5.0
65713,Gus,1,5.0
65714,Amy,1,5.0
65715,Mery,1,1.0
65716,Barbara,10,4.4
65717,Alex,1,1.0
65718,Iris,1,2.0
65719,William,1,5.0
65720,Steph,4,4.5
65721,Dee,1,5.0
65722,Arthur,4,4.5
65723,Roger,1,1.0
65724,Eduar,8,3.88
65725,Lily,2,4.0
65726,Beatriz,1,2.0
65727,Kevin,2,2.5
65728,Marvin,1,5.0
65729,Juliette-jane,1,5.0
65730,AJ,2,3.5
65731,Kevin,1,5.0
65732,Jason,2,2.5
65733,Roseann,1,5.0
65734,Nick,1,5.0
65735,Kristen,1,5.0
65736,Michelle,1,3.0
65737,Lisa,2,3.0
65738,Joaquin,3,1.33
65739,Amanda,2,5.0
65740,Virga,3,2.67
65741,Matt,3,5.0
65742,Robert,3,4.33
65743,April,4,4.0
65744,Dennis,7,3.57
65745,Vanessa,1,4.0
65746,Jay,3,4.67
65747,Selena,1,4.0
65748,Joe,4,4.25
65749,Jessica,5,3.4
65750,Chengetayi,1,5.0
65751,Jason,1,3.0
65752,Gita,1,4.0
65753,Paul,1,1.0
65754,Duane,3,2.67
65755,Lauren,20,4.4
65756,Robert,8,4.62
65757,Karl,1,1.0
65758,Ashleigh,1,1.0
65759,Heather,2,4.0
65760,Kamaran,1,5.0
65761,Marisa,3,4.67
65762,Chanthorn,2,2.5
65763,Lanie,3,4.33
65764,Gabriela,13,3.0
65765,Hector,5,4.2
65766,Sydney,1,5.0
65767,Eric,9,4.78
65768,Jared,3,3.33
65769,Amelia,1,1.0
65770,Curtis,2,4.5
65771,Heather,5,4.6
65772,Zorimar,5,4.0
65773,Julia,2,5.0
65774,Tameem,1,5.0
65775,Anna,2,4.0
65776,Lia,2,5.0
65777,Paul,1,5.0
65778,Ken,1,5.0
65779,Erica,1,1.0
65780,Gonzalo,1,5.0
65781,Kevin,4,5.0
65782,Mike,8,4.75
65783,Doug,2,2.5
65784,Alanna,6,4.17
65785,Alice,3,3.67
65786,Nick,1,5.0
65787,Ken,1,5.0
65788,Jonathan,3,3.67
65789,Kim,4,2.75
65790,Elizabeth,1,5.0
65791,Char,1,3.0
65792,Monica,5,4.6
65793,Scott,1,5.0
65794,David,1,5.0
65795,Ken,4,4.0
65796,Ashley,4,4.75
65797,Bianca,3,3.33
65798,Ingrid,15,4.6
65799,Jen,2,4.0
65800,Roger,1,2.0
65801,Scott,2,3.0
65802,Boss Lady,4,4.25
65803,James,1,2.0
65804,Mikel,1,5.0
65805,Nick,7,5.0
65806,Stephanie,12,4.42
65807,James C.,1,5.0
65808,Allison,2,3.0
65809,Stephanie,3,4.33
65810,Ryan,1,1.0
65811,Brian,6,4.33
65812,Claire,8,2.88
65813,Daniel,1,2.0
65814,Amanda,1,4.0
65815,Kim,5,3.4
65816,Amber,6,4.83
65817,Battle,5,4.2
65818,Astrid,3,1.0
65819,Jeremy,2,4.5
65820,Yen,2,4.0
65821,Michael,1,5.0
65822,Sarah,1,5.0
65823,Nichole,1,5.0
65824,Amy,1,5.0
65825,Shelbi,4,3.75
65826,Jeff,1,3.0
65827,Michael,2,5.0
65828,Allie,2,2.0
65829,Melyna,1,3.0
65830,Austin,5,4.6
65831,Jen,1,3.0
65832,Kris,1,5.0
65833,Daniel,2,1.0
65834,Tara,5,4.4
65835,Adam,1,5.0
65836,Faiz,1,5.0
65837,Christopher,4,4.0
65838,Melanie,1,1.0
65839,Dan,12,3.75
65840,Ly,1,5.0
65841,Shaquana,2,5.0
65842,Jeremy,5,4.0
65843,Yvette,1,4.0
65844,Walter,1,1.0
65845,Ray,6,3.5
65846,Rehan,2,4.0
65847,Brooke,4,3.75
65848,Tawana,2,2.5
65849,Ryan,4,2.0
65850,Chris,9,2.22
65851,Judy,6,4.0
65852,Jessica,7,3.71
65853,Zaya,5,3.8
65854,Sarah,9,4.33
65855,Aria,6,3.5
65856,D,2,1.5
65857,Tony,2,3.0
65858,Kori,1,1.0
65859,Debbie,1,5.0
65860,Cara,1,5.0
65861,Ayal,2,4.0
65862,Bobby,2,3.0
65863,Micah,8,3.75
65864,Cindy,4,3.75
65865,Katherine,3,5.0
65866,Jason,1,5.0
65867,John,3,4.0
65868,Kristina,1,4.0
65869,Kristine,3,5.0
65870,Kim,3,4.33
65871,Albert,3,4.0
65872,Anna,4,4.75
65873,Stephanie,1,1.0
65874,Kimberly,1,5.0
65875,Jeremy,3,4.0
65876,John,7,4.57
65877,Matthew,1,5.0
65878,Tracy,2,3.5
65879,Sashi,8,3.62
65880,Allie,1,4.0
65881,Clayton,2,4.0
65882,Ken,1,3.0
65883,Sean,6,3.83
65884,Madelyn,2,4.5
65885,Jerk,10,3.9
65886,Nicolas,2,4.5
65887,Chrissy,1,5.0
65888,Amber,1,5.0
65889,Lisa,2,5.0
65890,Daserentay,8,4.5
65891,Vicki,1,1.0
65892,Nerissa,5,5.0
65893,Nikki,2,1.5
65894,Rachael,6,4.0
65895,Sardor,1,2.0
65896,Johnny,2,5.0
65897,Auyanna,4,3.75
65898,David,2,5.0
65899,Natalie,3,3.67
65900,Serena You,2,4.5
65901,Jeanine,5,3.8
65902,Sue,1,4.0
65903,Eric,1,1.0
65904,Fo,1,5.0
65905,Keith,1,5.0
65906,Omar,15,3.53
65907,Kelvee,3,4.0
65908,Kelly,5,2.8
65909,Cat,1,3.0
65910,Dulce,1,5.0
65911,April,6,3.67
65912,Brad,3,4.33
65913,Bhavna,1,5.0
65914,Michelle,1,5.0
65915,Patrick,1,5.0
65916,Amanda,2,5.0
65917,Matt,1,5.0
65918,Thomas,1,4.0
65919,Ashley,3,3.33
65920,Diane,1,4.0
65921,Harry,2,4.0
65922,Kimber,11,4.36
65923,Jen,1,4.0
65924,Marcus,1,5.0
65925,joanna,2,1.0
65926,Ankur,1,5.0
65927,John Constantine,1,1.0
65928,Catherine,1,1.0
65929,Tania Elizabeth,3,3.0
65930,Cori,3,2.67
65931,Kim,1,2.0
65932,Joel,1,4.0
65933,Laura,1,5.0
65934,Ansley,1,5.0
65935,Scott,1,4.0
65936,Bhavin,1,1.0
65937,Jeff,1,2.0
65938,matthew,1,2.0
65939,Jennifer,1,4.0
65940,Michael,1,5.0
65941,Corinne,1,4.0
65942,Donnis,1,5.0
65943,Elizabeth,1,1.0
65944,Olivia,6,4.83
65945,glenn,4,3.75
65946,Crissy,1,5.0
65947,Susan,3,4.67
65948,Joanne,1,5.0
65949,Calvin,2,4.0
65950,Ash,5,3.8
65951,Whitney,1,5.0
65952,Mimi,3,4.0
65953,Sean,8,3.38
65954,Mellisa,1,5.0
65955,Francesca,1,2.0
65956,Maria,4,3.75
65957,Chino,3,4.33
65958,Darren,4,3.0
65959,Keith,1,5.0
65960,Clayton,3,3.0
65961,Limarys,1,1.0
65962,Chrissy,3,4.33
65963,Jim,7,4.29
65964,T,4,4.75
65965,Bekka,4,5.0
65966,Elyscia,2,3.0
65967,Heather,2,5.0
65968,Ana,3,2.33
65969,Alfred,1,4.0
65970,Beth,1,5.0
65971,Linli,4,3.5
65972,Kristi,1,4.0
65973,Anthony,5,5.0
65974,Emily,11,4.45
65975,Julia,3,3.67
65976,Sarah,3,3.33
65977,Mike,1,5.0
65978,Ken,1,4.0
65979,Maria,1,5.0
65980,Jennifer,2,2.5
65981,Rachel,1,5.0
65982,Caitlin,1,4.0
65983,Joanne,1,2.0
65984,Megan,1,5.0
65985,Yvette,1,3.0
65986,Omar,1,5.0
65987,Linda,1,5.0
65988,Kate,8,4.0
65989,Mariela,1,5.0
65990,Elif,2,5.0
65991,Jamie,5,3.6
65992,Carol,1,5.0
65993,Adalys,1,2.0
65994,Winnie,1,5.0
65995,Ronda,1,3.0
65996,Daniel,1,4.0
65997,Kaitie,5,3.2
65998,Janet,2,3.5
65999,Teri,1,2.0
66000,Michael,2,4.5
66001,Jack,1,1.0
66002,Britton,1,4.0
66003,Paul,3,2.33
66004,Kyle,10,4.0
66005,Jacquelyn,5,3.4
66006,Carla,1,5.0
66007,Bob,1,5.0
66008,M,3,3.67
66009,Matt,1,5.0
66010,JaTasha,2,5.0
66011,Baruch,2,3.0
66012,Sara,1,5.0
66013,Yanneth,3,5.0
66014,Jessica,19,3.68
66015,Kelley,1,5.0
66016,Michael,1,5.0
66017,Norbert,1,2.0
66018,Kayla,1,5.0
66019,Ginger,7,4.29
66020,Amy,2,4.0
66021,Meg,1,3.0
66022,Annette,1,5.0
66023,Dave,2,5.0
66024,christina,1,5.0
66025,Adam,1,5.0
66026,Antoine,1,4.0
66027,Kermit,10,4.9
66028,R,3,3.67
66029,Jessica,11,4.09
66030,Bob,1,4.0
66031,Noodle,1,5.0
66032,Bryan,2,3.0
66033,Will,2,2.5
66034,Michael,1,4.0
66035,Kassie,2,3.0
66036,Ashley,4,4.75
66037,herman,2,4.5
66038,Paul,1,5.0
66039,Danielle,6,4.5
66040,K,1,4.0
66041,Ryan,3,5.0
66042,Azul,9,4.11
66043,Crystal,1,5.0
66044,James,5,5.0
66045,Jesse,2,3.0
66046,Rich,1,5.0
66047,Crystal,8,4.5
66048,Mister,13,3.85
66049,Tamara,1,4.0
66050,T,1,5.0
66051,Ryan,2,1.0
66052,Marleny,1,4.0
66053,Matthew,2,3.5
66054,Tricia,1,1.0
66055,Yeni,1,4.0
66056,Michelle,5,4.4
66057,Sofya,1,5.0
66058,John,6,4.5
66059,Maria,4,4.0
66060,Karly,2,3.5
66061,Anthony,2,1.0
66062,Amy,1,5.0
66063,Mark,4,4.75
66064,Jaime,1,1.0
66065,Clint,3,2.67
66066,Amelia,3,4.67
66067,Daniele,1,2.0
66068,Adriana,4,3.75
66069,C,1,2.0
66070,P,2,3.5
66071,Sherlonda,13,3.62
66072,Carla,4,4.75
66073,Leah,2,1.0
66074,Modyssey,2,4.0
66075,Cynthia,2,3.0
66076,Ally,1,1.0
66077,Alex,2,5.0
66078,Souper,1,2.0
66079,Roman,1,3.0
66080,Reta,2,4.0
66081,Jason,2,5.0
66082,Ezekiel,1,1.0
66083,Tiffy,11,4.45
66084,Candido,2,5.0
66085,Paul,2,3.0
66086,Neel,3,3.67
66087,Andy,2,5.0
66088,Christa,1,5.0
